Latitude,Longitude ,FY Obligation Year,Lender_Name,Borrower_Name,Project Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Date_Loan_Closing, Loan_Amount ,Total_Development_Cost,Loan_to_Cost,Tax_Credit_Indicator,Colonias_Tribal_Indicator,EZ/EC_Indicator,Population_Obligation,Median_Household_Income_Obligation,Project_Size,Project_Type,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Br1 Unit Average Contract Rent,Br2 Unit Average Contract Rent,Br3 Unit Average Contract Rent,Br4 Unit Average Contract Rent,Br5 Unit Average Contract Rent,Construction_Type
32.557936,-83.90084,2006,CB&T-A DIVISION OF SYNOVUS BANK,WINDSOR COURT LP,WINDSOR COURT,1201 ORANGE STREET, , ,FT VALLEY,GA,310300000,3/10/10 0:00,"$411,000",6094715,0.07,Y,N,N,8005,49646,56,SENIOR,20,36,0,0,0,316,348,0,0,0,NEW CONSTRUCTION
38.647561,-75.619818,2010,BONNEVILLE MORTGAGE COMPANY,"GREENSIDE ASSOCIATES, LP",GREENSIDE MANOR APARTMENTS,216 TULIP PLACE, , ,SEAFORD,DE,199730000,11/26/12 0:00,"$808,086",6938936,0.12,Y,N,N,6699,39688,40,FAMILY,24,16,0,0,0,675,725,0,0,0,REHAB/REPAIR
34.515229,-83.733055,2007,BONNEVILLE MORTGAGE COMPANY,"BIG SKY VILLAGE, LP",BIG SKY VILLAGE,301 SKYVIEW DR, , ,HIAWASSEE,GA,305460000,7/2/08 0:00,"$615,000",6128000,0.1,Y,N,N,808,31950,48,SENIOR,24,24,0,0,0,437,489,0,0,0,NEW CONSTRUCTION
46.691564,-92.448299,2009,"AGSTAR FINANCIAL SERVICES, FLCA",14TH STREET APARTMENTS LLC,14TH STREET APARTMENTS,2008 14TH STREET, , ,CLOQUET,MN,557180000,4/30/09 0:00,"$1,316,074",1755000,0.75,N,N,N,11479,58900,18,MIXED,6,6,6,0,0,625,799,925,0,0,NEW CONSTRUCTION
60.489002,-151.06781,2010,BELLWETHER ENTERPRISE REAL ESTATE,"APD HOUSING PARTNERS 21, LP",LAURAWOOD ARMS APARTMENTS,131 SHADY LANE, , ,SOLDONTA,AK,996690000,10/29/10 0:00,"$1,039,000",2414838,0.43,Y,N,N,4289,61420,23,SENIOR,23,0,0,0,0,753,0,0,0,0,REHAB/REPAIR
42.400661,-86.246871,2004,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",EXCEL-COASTAL II LDHA LP,COASTAL CROSSINGS II,72300 ERIKA WAY, , ,SOUTH HAVEN,MI,490900000,9/20/04 0:00,"$1,545,677",3688960,0.42,Y,N,N,4045,35000,40,FAMILY,8,24,8,0,0,392,461,617,0,0,NEW CONSTRUCTION
43.724187,-98.022911,2006,BANK OF THE WEST,GREENRIDGE PARTNERS LIMITED PARTNERSHIP,GREENRIDGE APARTMENTS,1500 NORTH KIMBALL, , ,MITCHELL,SD,573010000,1/28/09 0:00,"$800,000",3059634,0.26,Y,N,N,14558,31308,48,SENIOR,48,0,0,0,0,628,0,0,0,0,REHAB/REPAIR
39.052207,-83.001148,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","FOX RUN CROSSING, LLC",FOX RUN CROSSING,601 BEAVER CREEK, , ,PIKETON,OH,456610000,10/31/05 0:00,"$1,500,000",6643559,0.23,Y,N,N,1907,21290,50,FAMILY,6,12,32,0,0,415,475,555,0,0,NEW CONSTRUCTION
34.2866,-81.608765,2008,"GREYSTONE SERVICING CORPORATION, INC.",NEW BROOKSIDE MANOR APARTMENTS LLC,BROOKSIDE MANOR APARTMENTS,1871 BROOKSIDE MANOR, , ,NEWBERRY,SC,291080000,3/1/10 0:00,"$940,000",2992054,0.31,Y,N,N,10874,48500,42,SENIOR,42,0,0,0,0,440,0,0,0,0,REHAB/REPAIR
37.982964,-81.100792,2002,WV HOUSING DEVEL FUND,PLATEAU OAKS L.P.,PLATEAU OAKS APARTMENTS,100 PLATEAU OAKS DRIVE, , ,OAK HILL,WV,259010000,10/2/02 0:00,"$786,028",1637502,0.48,Y,N,N,7667,30100,32,FAMILY,6,16,10,0,0,315,375,428,0,0,NEW CONSTRUCTION
48.162472,-98.889717,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","2005 GILBERTSON/FIREHOUSE APTS., L.P.",GILBERTSON FIREHOUSE APARTMENT,416 & 418 5TH STREET, , ,DEVILS LAKE,ND,583010000,6/30/08 0:00,"$400,000",1520374,0.26,Y,N,N,7222,52550,40,FAMILY,32,8,0,0,0,532,620,0,0,0,REHAB/REPAIR
46.49231,-84.351723,2004,USDA RURAL DEVELOPMENT,"POINTE WEST I, L.P.",WEST PIER PLACE,300 W. PIER DRIVE, , ,SAULT STE. MARIE,MI,0,6/9/04 0:00,"$15,368,200",18359467,0.84,N,N,N,16616,44628,218,FAMILY,78,120,20,0,0,700,768,934,0,0,NEW CONSTRUCTION
35.730207,-89.529328,2010,BONNEVILLE MORTGAGE COMPANY,LAUDERDALE HOMES LP 2001,RIDGECREST ESTATES,25 GEOFFREY AVENUE, , ,RIPLEY,TN,380630000,1/27/12 0:00,"$3,100,000",7966438,0.39,Y,N,N,7844,23662,110,FAMILY,0,0,0,110,0,0,0,0,475,0,NEW CONSTRUCTION
35.506831,-108.736904,2010,BONNEVILLE MORTGAGE COMPANY,SAGE NM MULTI-FAMILY 2007 LLC,SAGE MFH 2007,110 RUDY DRIVE, , ,GALLUP,NM,873010000,3/15/11 0:00,"$323,000",3023075,0.11,Y,N,N,20209,25005,44,SENIOR,30,14,0,0,0,500,600,0,0,0,REHAB/REPAIR
36.948833,-81.06358,2009,LANCASTER POLLARD MORTGAGE COMPANY,HIGH MEADOWS ASSOCIATES LP,HIGH MEADOWS,1550 EAST MAIN STREET, , ,WYTHEVILLE,VA,243820000,11/20/09 0:00,"$2,125,000",9522373,0.22,Y,N,N,7804,28043,60,FAMILY,10,20,30,0,0,375,525,595,0,0,NEW CONSTRUCTION
36.32599,-92.363179,2002,FIRST SECURITY BANK,MOUNTAIN STATION II APARTMENTS AN AR LP,MOUNTAIN STATION II APARTMENTS,1749 GLENBRIAR DRIVE, , ,MOUNTAIN HOME,AR,726540000,11/10/04 0:00,"$1,127,750",3777750,0.3,Y,N,Y,11000,62550,52,FAMILY,4,28,20,0,0,350,400,507,0,0,NEW CONSTRUCTION
33.007181,-83.544093,2004,CB&T-A DIVISION OF SYNOVUS BANK,DULLES PARK LP,DULLES PARK,220 OLD CLINTON RD, , ,GRAY,GA,310320000,7/30/04 0:00,"$1,500,000",5941510,0.25,Y,N,N,1811,52600,68,SENIOR,16,46,6,0,0,383,464,460,0,0,NEW CONSTRUCTION
57.80941,-152.364548,2009,CENTENNIAL MORTGAGE INC,"APD HOUSING PARTNERS 18, LP",FIR TERRACE APARTMENTS,2610 MILL BAY ROAD, , ,KODIAK,AK,996150000,10/28/09 0:00,"$1,310,000",10276939,0.13,Y,N,N,6334,76000,61,FAMILY,13,48,0,0,0,841,932,0,0,0,REHAB/REPAIR
38.327656,-90.149826,2009,STERLING BANK,"BELLA PARTNERS, LP",BELLA VISTA SENIOR APARTMENTS,103 DEBRA LANE, , ,WATERLOO,IL,622980000,9/16/11 0:00,"$275,000",2889167,0.1,Y,N,N,7614,46938,32,SENIOR,24,8,0,0,0,406,444,0,0,0,REHAB/REPAIR
36.933071,-84.044438,2007,BONNEVILLE MORTGAGE COMPANY,"KCEOC APARTMENTS OPV I, LLC",OAK PLACE APARTMENTS I,1232 OLD BARBOURVILLE ROAD, , ,CORBIN,KY,407010000,6/5/07 0:00,"$375,000",3366822,0.11,Y,N,N,7989,26700,46,FAMILY,22,12,12,0,0,355,437,493,0,0,REHAB/REPAIR
38.384508,-81.80993,2007,WV HOUSING DEVEL FUND,HUDSON PLACE LIMITED PARTNERSHIP,HUDSON PLACE APARTMENTS,100 HUDSON PLACE, , ,RIPLEY,WV,252710000,2/2/10 0:00,"$1,500,000",4557000,0.33,Y,N,N,3263,47000,44,FAMILY,8,16,16,4,0,395,495,545,595,0,NEW CONSTRUCTION
33.189247,-80.009285,2008,"GREYSTONE SERVICING CORPORATION, INC.",NEW BERKELEY PLACE APARTMENTS LLC,BERKELEY PLACE APARTMENTS,249 GULLEDGE STREET, , ,MONCKS CORNER,SC,294610000,3/1/10 0:00,"$590,000",1839524,0.32,Y,N,N,6572,58400,24,FAMILY,24,0,0,0,0,523,0,0,0,0,REHAB/REPAIR
35.825116,-94.635009,2010,LANCASTER POLLARD MORTGAGE COMPANY,"RURAL HOUSING OF STILWELL, L.P.",GARDEN WALK OF STILWELL,501 SKYWOOD DRIVE, , ,STILWELL,OK,749600000,9/30/11 0:00,"$821,142",9581651,0.09,Y,N,N,3501,24673,116,FAMILY,28,56,32,0,0,365,390,440,0,0,REHAB/REPAIR
48.502892,-122.614868,2010,BELLWETHER ENTERPRISE REAL ESTATE,"ALE HOUSING, LP",BAYSIDE APARTMENTS,1106 24TH STREET, , ,ANACORTES,WA,982210000,10/1/10 0:00,"$610,000",2347220,0.26,Y,N,N,16738,61300,20,FAMILY,0,20,0,0,0,0,550,0,0,0,REHAB/REPAIR
36.181755,-82.87854,2010,BONNEVILLE MORTGAGE COMPANY,"BLUE SPRINGS VILLAGE, L.P.",BLUE SPRINGS VILLAGE,2995 BLUE SPRINGS PARKWAY, , ,GREENEVILLE,TN,377430000,2/16/11 0:00,"$835,000",3911499,0.21,Y,N,N,15198,25999,40,FAMILY,4,25,11,0,0,350,412,560,0,0,NEW CONSTRUCTION
32.929512,-103.35504,2010,BONNEVILLE MORTGAGE COMPANY,SOUTHVIEW PLACE NM MULTI-FAM 2007 LLC,SOUTHVIEW PLACE MFH 2007,1300 WEST AVENUE R, , ,LOVINGTON,NM,882600000,3/15/11 0:00,"$549,000",2836127,0.19,Y,N,N,9471,29799,48,FAMILY,0,48,0,0,0,0,550,0,0,0,REHAB/REPAIR
34.208083,-88.818209,2004,CENTENNIAL MORTGAGE INC,"TUPELO PCH, LLC","TUPELO PCH, LLC",1541 COUNTY ROAD 41, , ,TUPELO,MS,388010000,10/19/04 0:00,"$5,310,450",6056440,0.88,Y,N,N,79100,49100,90,SENIOR,80,10,0,0,0,650,650,0,0,0,NEW CONSTRUCTION
38.863308,-83.895042,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","ABCAP BROWN COUNTY HOUSING, LLC",MORRISON PLACE,620 E STATE ST, , ,GEORGETOWN,OH,451210000,11/28/06 0:00,"$725,000",3920328,0.18,Y,N,N,3691,29807,30,SENIOR,0,24,6,0,0,0,417,555,0,0,NEW CONSTRUCTION
32.224072,-82.403123,2002,KEYBANK NA,"THE CHATEAU, LP",THE CHATEAU APARTMENTS,706 LOOP RD, , ,VIDALIA,GA,304740000,2/11/03 0:00,"$380,000",4820000,0.08,Y,N,N,10491,25489,56,FAMILY,16,24,16,0,0,290,325,340,0,0,NEW CONSTRUCTION
35.535437,-108.603293,2002,ALLIED HOME MORTGAGE CAPITAL CORPORATION,FORT DEFIANCE HOUSING CORP.,CHURCH ROCK ESTATES II,29 INDIAN VILLAGE BLVD, , ,CHURCH ROCK,NM,873110000,2/27/03 0:00,"$900,000",7256549,0.12,N,Y,N,1820,11885,49,FAMILY,0,0,24,25,0,0,0,179,173,0,NEW CONSTRUCTION
45.415695,-94.054777,2010,"AGSTAR FINANCIAL SERVICES, FLCA",CLEARWATER RIVER APARTMENTS LLC,CLEARWATER RIVER APARTMENTS,825 ASH STREET, , ,CLEARWATER,MN,553200000,11/30/09 0:00,"$1,010,100",1352900,0.75,N,N,N,1403,65449,25,MIXED,16,7,2,0,0,615,725,880,0,0,REHAB/REPAIR
35.34932,-96.93439,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","ANCHOR HOUSING, LP XI",LEGACY PARK,1701 AIRPORT DRIVE, , ,SHAWNEE,OK,748010000,11/28/05 0:00,"$1,550,000",6974534,0.22,Y,N,N,28692,27659,60,SENIOR,36,24,0,0,0,414,550,0,0,0,NEW CONSTRUCTION
34.253244,-110.043825,2006,BONNEVILLE MORTGAGE COMPANY,TIMBERSTONE APARTMENTS LLLP,TIMBERSTONE APARTMENTS,100 WEST COOLEY, , ,SHOW LOW,AZ,859010000,9/29/08 0:00,"$1,065,000",9415328,0.11,Y,N,N,7695,32356,80,FAMILY,0,48,32,0,0,0,456.91,523.93,0,0,NEW CONSTRUCTION
59.649422,-151.519577,2010,BELLWETHER ENTERPRISE REAL ESTATE,"APD HOUSING PARTNERS 21, LP",CONIFER WOODS APARTMENTS,4014 BEN WALTERS LANE, , ,HOMER,AK,996030000,10/29/10 0:00,"$1,530,000",4840046,0.32,Y,N,N,5691,46892,32,FAMILY,8,24,0,0,0,735,867,0,0,0,REHAB/REPAIR
32.259518,-107.73866,2002,NEW MEXICO MORTGAGE FINANCE AUTHORITY,MARIPOSA VILLAGE LIMITED PARTNERSHIP,MARIPOSA VILLAGE,901 S. TENNYSON, , ,DEMING,NM,880300000,4/30/03 0:00,"$1,300,000",3785246,0.34,Y,N,Y,14116,24000,60,SENIOR,36,24,0,0,0,545,645,0,0,0,NEW CONSTRUCTION
37.305614,-81.147332,2004,WV HOUSING DEVEL FUND,PAULI HHEIGHTS LIMITED PARTNERSHIP,PAULI HEIGHTS LIMITED PARTNERS,230 PAULI HEIGHTS DRIVE, , ,BLUEFIELD,WV,247010000,10/5/05 0:00,"$1,725,000",3112310,0.55,Y,N,N,6347,39400,56,FAMILY,6,40,10,0,0,360,426,475,0,0,NEW CONSTRUCTION
44.626509,-73.113925,2007,BELLWETHER ENTERPRISE REAL ESTATE,MEADOWLANE HOUSING ASSOCIATES LP,MEADOWLANE APARTMENTS,36 VILLEMAIRE LANE, , ,MILTON,VT,54680000,6/19/08 0:00,"$1,100,000",6098200,0.18,Y,N,N,9479,46458,36,SENIOR,34,2,0,0,0,795,825,0,0,0,OTHER
41.025051,-81.861704,2008,BELLWETHER ENTERPRISE REAL ESTATE,"ORCHARD GLEN, LLC",ORCHARD GLEN,1304 GRACE LANE, , ,ORRVILLE,OH,446670000,12/29/08 0:00,"$1,500,000",6835293,0.22,Y,N,N,8551,36500,32,FAMILY,0,0,10,22,0,0,0,542,683,0,NEW CONSTRUCTION
31.714093,-83.640903,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",ANNADALE PARK LP,ANNADALE PARK,611 GORDAY DRIVE, , ,ASHBURN,GA,317140000,3/29/07 0:00,"$250,000",4080000,0.06,Y,N,N,4419,25676,36,SENIOR,12,24,0,0,0,320,340,0,0,0,NEW CONSTRUCTION
38.220321,-84.254357,2011,LANCASTER POLLARD MORTGAGE COMPANY,PARIS PIKE LIMITED PARTNERSHIP,HOPEWELL APARTMENTS,SPEARS AND SECOND STREETS, , ,PARIS,KY,403610000,5/22/13 0:00,"$445,000",5863348,0.08,Y,N,N,9183,37358,30,FAMILY,0,14,16,0,0,0,545,635,0,0,NEW CONSTRUCTION
32.668779,-107.165389,2008,LANCASTER POLLARD MORTGAGE COMPANY,FALCON RIDGE LIMITED PARTNERSHIP D/B/A F,FALCON RIDGE APTS,20 SOUTH CHILI CAPITAL LANE, , ,HATCH,NM,879370000,12/20/11 0:00,"$1,332,000",10445438,0.13,Y,N,N,1637,21250,72,FAMILY,8,16,48,0,0,395,490,650,0,0,REHAB/REPAIR
38.252872,-84.542763,2007,LANCASTER POLLARD MORTGAGE COMPANY,"GEORGETOWN PARTNERS, LTD. I",ELK RIVER APARTMENTS,101 RYKARA DRIVE, , ,GEORGETOWN,KY,403240000,6/4/07 0:00,"$1,696,000",4544874,0.37,Y,N,N,18080,42186,40,SENIOR,0,40,0,0,0,0,509,0,0,0,NEW CONSTRUCTION
35.236599,-89.342552,2015,"GREYSTONE SERVICING CORPORATION, INC.","HALLMARK BLUEGRASS VILLAGE, LLC",BLUEGRASS VILLAGE,430 JERNIGAN DRIVE, , ,SOMERVILLE,TN,380680000,8/27/15 0:00,"$1,577,000",3427070,0.46,Y,N,N,3094,58000,40,SENIOR,36,4,0,0,0,534,642,0,0,0,REHAB/REPAIR
37.478241,-121.14035,2014,BONNEVILLE MORTGAGE COMPANY,"PATTERSON PLACE, LP",PATTERSON PLACE,670 N 6TH STREET, , ,PATTERSON,CA,953630000,6/8/15 0:00,"$950,000",6372591,0.15,Y,N,N,20413,50671,40,FAMILY,16,1,23,0,0,750,803,825,0,0,REHAB/REPAIR
37.78553,-81.203697,2002,WV HOUSING DEVEL FUND,VANMETER HEIGHTS L.P.,VANMETER HEIGHTS APARTMENTS,100 JEROME VANMETER DR., , ,BECKLEY,WV,258010000,4/20/04 0:00,"$996,035",2231035,0.45,Y,N,N,17254,34300,40,FAMILY,8,24,8,0,0,333,393,448,0,0,NEW CONSTRUCTION
44.261402,-84.605171,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",EMERY PINES LDHA LP,EMERY PINES,3927 HAWKS RIDGE DRIVE, ,EMERY ROAD,PRUDENVILLE,MI,486510000,7/2/07 0:00,"$1,075,000",3071569,0.35,Y,N,N,1737,29821,20,FAMILY,0,0,20,0,0,0,0,535,0,0,NEW CONSTRUCTION
38.969341,-84.283981,2004,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","RIVERVIEW BLUFFS ASSOCIATES, LP",RIVERVIEW BLUFFS,104 RIVER VALLEY BLVD, , ,NEW RICHMOND,OH,451570000,8/31/05 0:00,"$1,010,825",3781900,0.27,Y,N,N,2219,40000,36,SENIOR,6,30,0,0,0,410,511,0,0,0,NEW CONSTRUCTION
39.059963,-84.061127,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","HARMONY SENIOR VILLAGE, LLC",HARMONY SENIOR VILLAGE,175 N. 8TH STREET, , ,WILLIAMSBURG,OH,451760000,3/31/06 0:00,"$900,000",3955000,0.23,Y,N,N,2358,37115,30,SENIOR,0,30,0,0,0,0,436,0,0,0,NEW CONSTRUCTION
38.697508,-75.765656,2007,LANCASTER POLLARD MORTGAGE COMPANY,THE FEDERALSBURG GARDENS LIMITED PARTNER,FEDERALSBURG GARDENS,502 GARDENS COURT, , ,FEDERALSBURG,MD,216320000,3/31/08 0:00,"$1,175,000",7455231,0.16,Y,N,N,2620,32059,64,MIXED,28,36,0,0,0,510,613,0,0,0,REHAB/REPAIR
36.839923,-84.854733,2010,BELLWETHER ENTERPRISE REAL ESTATE,MASON GREENE LIMITED PARTNERSHIP,MASON GREENE,340 STOKES DRIVE, , ,MONTICELLO,KY,426330000,6/22/10 0:00,"$255,000",8983600,0.03,Y,N,N,5981,31200,68,FAMILY,28,20,16,4,0,342,430,542,605,0,REHAB/REPAIR
44.848591,-92.629379,2006,FIRST NATIONAL BANK OF RIVER FALLS,"HOUSING AUTHORITY, CITY OF RIVER FALLS",WINDMILL PLACE,912 & 920 SOUTH MAIN STREET, , ,RIVER FALLS,WI,540220000,1/30/09 0:00,"$1,125,160",3892563,0.29,Y,N,N,12560,45100,24,SENIOR,5,19,0,0,0,527.5,663.78,0,0,0,NEW CONSTRUCTION
35.23667,-92.398527,2011,BONNEVILLE MORTGAGE COMPANY,"GREENBRIER GARDENS PHASE II, LP",GREENBRIER GARDENS PHASE II,54 MOUNTAIN DRIVE, , ,GREENBRIER,AR,720580000,8/22/13 0:00,"$942,391",3102978,0.3,Y,N,N,3042,38204,30,SENIOR,26,4,0,0,0,575,575,0,0,0,NEW CONSTRUCTION
39.472405,-80.139129,2010,BELLWETHER ENTERPRISE REAL ESTATE,NEW UNITY TERRACE I LIMITED PARTNERSHIP,UNITY TERRACE APARTMENTS,480 LEONARD AVENUE, , ,FAIRMONT,WV,265540000,8/1/10 0:00,"$1,930,000",6947982,0.28,Y,N,N,19097,48400,100,FAMILY,25,50,25,0,0,515,604,705,0,0,OTHER
39.94479,-84.322625,2009,LANCASTER POLLARD MORTGAGE COMPANY,"NEW FOREST PARK, LTD",FOREST PARK APTS,1140 SANLOR AVE, , ,WEST MILTON,OH,453831111,12/16/09 0:00,"$1,629,500",6089291,0.27,Y,N,N,4645,45847,52,FAMILY,4,36,12,0,0,518,614,661,0,0,REHAB/REPAIR
41.995806,-89.491666,2007,P/R MORTGAGE & INVESTMENT CORP,"CANTERBURY HOUSE APARTMENTS - DIXON, LP",CANTERBURY HOUSE APT. - DIXON,1501 LOWELL PARK ROAD, , ,DIXON,IL,610210000,3/28/07 0:00,"$925,000",6281214,0.15,Y,N,N,15452,45088,50,FAMILY,16,20,14,0,0,361,462,523,0,0,NEW CONSTRUCTION
38.887785,-75.827243,2007,LANCASTER POLLARD MORTGAGE COMPANY,THE RIVERVIEW GARDENS LIMITED PARTNERSHP,RIVERVIEW GARDENS,521 HIGH ST., , ,DENTON,MD,216290000,3/31/08 0:00,"$1,782,000",9366870,0.19,Y,N,N,2960,42583,80,MIXED,16,48,6,10,0,495,550,662,870,0,REHAB/REPAIR
39.12886,-82.973877,2005,LANCASTER POLLARD MORTGAGE COMPANY,BEVERLY SENIOR HOUSING LP,BEVERLY SENIOR APARTMENTS,401 BEVERLY AVENUE, , ,WAVERLY,OH,436900000,12/18/07 0:00,"$660,000",3382345,0.2,Y,N,N,4390,39300,32,SENIOR,10,22,0,0,0,356,445,0,0,0,NEW CONSTRUCTION
39.768805,-87.224852,2011,LANCASTER POLLARD MORTGAGE COMPANY,BURNETT MANOR APARTMENTS LP,BURNETT MANOR APARTMENTS,315 E. STARK STREET, , ,ROCKVILLE,IN,478720000,6/15/12 0:00,"$900,000",4939950,0.18,Y,N,N,2765,36066,60,SENIOR,59,1,0,0,0,528,650,0,0,0,REHAB/REPAIR
33.976444,-81.244438,2008,"GREYSTONE SERVICING CORPORATION, INC.",NEW TOWN AND COUNTRY APARTMENTS LLC,TOWN AND COUNTRY APARTMENTS,301 ROBERTS STREET, , ,LEXINGTON,SC,290720000,3/1/10 0:00,"$1,075,000",3325410,0.32,Y,N,N,14110,59200,45,FAMILY,12,33,0,0,0,440,485,0,0,0,REHAB/REPAIR
39.160503,-81.026848,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","NORTH BEND APARTMENTS, LLC",NORTH BEND APARTMENTS,158 MYKAYLA LANE, , ,HARRISVILLE,WV,263620000,1/18/06 0:00,"$960,844",3594077,0.27,Y,N,N,1842,28750,38,FAMILY,6,24,8,0,0,375,450,525,0,0,NEW CONSTRUCTION
41.349741,-86.293483,1999,BELLWETHER ENTERPRISE REAL ESTATE,PLYMOUTH POINTE LLC,"80 UNITS (1,2,3 BEDROOMS",1280 DORA LANE, , ,PLYMOUTH,IN,465630000,7/13/01 0:00,"$1,835,000",3845000,0.48,Y,N,N,8303,30469,80,FAMILY,16,40,24,0,0,347,436,485,0,0,OTHER
37.771394,-80.479756,2005,WV HOUSING DEVEL FUND,FORT SPRINGS LIMITED PARTNERSHIP,FORT SPRINGS APTS,DAVIS STUART ROAD, , ,FAIRLEA,WV,249020000,9/29/05 0:00,"$650,000",3845000,0.17,Y,N,N,10000,20000,36,FAMILY,0,36,0,0,0,0,500,0,0,0,OTHER
32.883297,-83.347034,2008,BONNEVILLE MORTGAGE COMPANY,PRAIRIE SUMMIT PARTNERS LP,PRAIRIE SUMMIT APARTMENTS,153 WESTBROOK ROAD, , ,GORDON,GA,310310000,1/14/10 0:00,"$1,775,000",7950675,0.22,Y,N,N,2152,32723,72,FAMILY,16,32,24,0,0,442,501,535,0,0,REHAB/REPAIR
39.001461,-80.510345,2004,WV HOUSING DEVEL FUND,QUARRY GLEN LIMITED PARTNERSHIP,QUARRY GLENN APARTMENTS,32 QUARRY GLENN DRIVE, , ,WESTON,WV,264520000,10/27/04 0:00,"$1,640,000",3317844,0.49,Y,N,N,4317,40500,56,FAMILY,6,40,10,0,0,375,439,485,0,0,NEW CONSTRUCTION
45.072603,-68.89435,2006,KEYBANK NA,BRADFORD HOUSING CORPORATION,HILLTOP MANOR APARTMENTS,11 HILLTOP CIRCLE, , ,BRADFORD,ME,44100000,4/26/07 0:00,"$637,432",657147,0.97,N,N,N,1186,35216,16,SENIOR,8,8,0,0,0,810,860,0,0,0,REHAB/REPAIR
45.025415,-69.293444,2006,BANGOR SAVINGS BANK,SILVER LAKE HOUSING CORPORATION,SILVER LAKE APARTMENTS,30 SUMMIT ROAD, , ,DEXTER,ME,49300000,10/24/07 0:00,"$585,000",603100,0.97,N,N,N,3890,36012,24,SENIOR,18,6,0,0,0,485,535,0,0,0,REHAB/REPAIR
44.095725,-69.384854,2008,"TD BANK, N.A.","AVESTA WALDOBORO WOODS, LLC",WALDOBORO WOODS,604 WEST MAIN STREET, , ,WALDOBORO,ME,45720000,10/30/08 0:00,"$184,450",702450,0.26,Y,N,N,4916,34830,12,FAMILY,8,4,0,0,0,700,800,0,0,0,OTHER
37.815498,-82.806,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",PAINT LICK STATION LLC,PAINT LICK STATION,100 ROBINSON ROAD, , ,PAINTSVILLE,KY,412570000,10/27/06 0:00,"$600,000",2719288,0.22,Y,N,N,4132,24911,24,,0,8,12,4,0,0,378,428,468,0,NEW CONSTRUCTION
39.487975,-88.187686,2010,LANCASTER POLLARD MORTGAGE COMPANY,"LINCOLN TRAIL PLACE, LP",HERITAGE WOODS OF CHARLESTON,480 W POLK AVE, , ,CHARLESTON,IL,619202557,9/15/10 0:00,"$4,400,000",10674678,0.41,Y,N,N,21039,24140,68,SENIOR,68,0,0,0,0,555.59,0,0,0,0,NEW CONSTRUCTION
44.918985,-69.262608,2006,KEYBANK NA,CORINNA HOUSING CORPORATION,SUNSHINE VILLAGE APARTMENTS,25 SUNSHINE VILLAGE DRIVE, , ,CORINNA,ME,49280000,4/25/07 0:00,"$708,287",730193,0.97,N,N,N,5305,32115,24,SENIOR,18,6,0,0,0,725,775,0,0,0,REHAB/REPAIR
38.438206,-82.14159,2008,WV HOUSING DEVEL FUND,SUE TERRACE II LIMITED PARTNERSHIP,SUE TERRACE II APARTMENTS,100 SUE TERRACE DRIVE, , ,MILTON,WV,255410000,11/26/12 0:00,"$325,000",2755000,0.12,Y,N,N,2206,47000,40,SENIOR,8,24,8,0,0,480,510,530,0,0,REHAB/REPAIR
48.110147,-98.860439,2006,P/R MORTGAGE & INVESTMENT CORP,2005 DAKOTA MANOR HOUSING PARTNERSHIP LP,DAKOTA MANOR APARTMENTS,202 4TH AVE NE, , ,DEVILS LAKE,ND,583013020,1/1/08 0:00,"$427,489",1219989,0.35,Y,N,N,7222,31250,24,,6,18,0,0,0,489,545,0,0,0,REHAB/REPAIR
31.44398,-83.512495,2009,BELLWETHER ENTERPRISE REAL ESTATE,TIFTON ESTATES LP,TIFTON ESTATES,1510 COLEY ST, , ,TIFTON,GA,317940000,7/9/09 0:00,"$775,000",6417906,0.12,Y,N,N,15060,38422,34,FAMILY,0,0,24,10,0,0,0,504,533,0,NEW CONSTRUCTION
38.770529,-83.992203,2010,BONNEVILLE MORTGAGE COMPANY,"AUGUSTA HOUSING DEVELOPMENT, LLC",BRACKEN CREEK APARTMENTS,109 BRACKEN CREKK COURT, , ,AUGUSTA,KY,410020000,6/8/11 0:00,"$1,095,193",4337061,0.25,Y,N,N,1204,69200,40,FAMILY,10,24,6,0,0,566,733,981,0,0,REHAB/REPAIR
42.55811,-113.796134,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","RIVER VIEW BURLEY APARTMENTS, LLC",RIVER VIEW APARTMENTS,256 WEST THIRD STREET, , ,BURLEY,ID,833180000,10/26/06 0:00,"$780,000",6370837,0.12,Y,N,N,9316,27981,40,FAMILY,0,28,12,0,0,0,453,550,0,0,NEW CONSTRUCTION
